Departamento,Municipio,Empresa,Variable Calculada,Estrato 1,Estrato 2,Estrato 3,Estrato 4,Estrato 5,Estrato 6,Total Residencial,Industrial,Comercial,Oficial,Otros,Total No Residencial
ANTIOQUIA,ABEJORRAL,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,usuarios Empresa Departamento y Municipio,2680,4396,397,31,2,ND,7506,59,482,124,9,674
ANTIOQUIA,ABEJORRAL,ENERTOTAL S.A. E.S.P.,usuarios Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,1,ND,ND,1
ANTIOQUIA,ABRIAQUI,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,usuarios Empresa Departamento y Municipio,246,572,98,ND,ND,1,917,7,53,25,1,86
ANTIOQUIA,ALEJANDRIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,usuarios Empresa Departamento y Municipio,440,1244,251,13,ND,1,1949,8,156,35,3,202
ANTIOQUIA,AMAGA,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,usuarios Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,1,ND,ND,ND,1
ANTIOQUIA,AMAGA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,usuarios Empresa Departamento y Municipio,3537,5503,682,139,107,36,10004,141,790,59,16,1006
ANTIOQUIA,AMAGA,ENERCO S.A. E.S.P.,usuarios Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,1,ND,ND,ND,1
ANTIOQUIA,AMAGA,VATIA S.A. E.S.P.,usuarios Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,2,ND,ND,ND,2
ANTIOQUIA,AMALFI,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,usuarios Empresa Departamento y Municipio,2910,2860,2018,35,17,12,7852,43,509,111,14,677
ANTIOQUIA,ANDES,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,usuarios Empresa Departamento y Municipio,2751,9427,1778,115,4,ND,14075,190,1171,123,19,1503
ANTIOQUIA,ANDES,ENERTOTAL S.A. E.S.P.,usuarios Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,1,1
ANTIOQUIA,ANGELOPOLIS,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,usuarios Empresa Departamento y Municipio,731,1017,232,18,1,ND,1999,67,129,43,3,242
ANTIOQUIA,ANGOSTURA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,usuarios Empresa Departamento y Municipio,2348,1666,318,4,ND,ND,4336,63,247,74,3,387
ANTIOQUIA,ANORI,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,usuarios Empresa Departamento y Municipio,2094,2207,645,16,ND,ND,4962,35,369,102,9,515
ANTIOQUIA,ANZA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,usuarios Empresa Departamento y Municipio,1315,1168,252,8,1,1,2745,6,121,46,8,181
ANTIOQUIA,APARTADO,DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.,usuarios Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,1,ND,ND,1
ANTIOQUIA,APARTADO,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,usuarios Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,1,ND,ND,1
ANTIOQUIA,APARTADO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,usuarios Empresa Departamento y Municipio,18229,11139,6953,1480,1,ND,37802,209,3728,222,62,4221
ANTIOQUIA,APARTADO,ENEL COLOMBIA S.A. E.S.P.,usuarios Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,1,ND,ND,1
ANTIOQUIA,APARTADO,ENERTOTAL S.A. E.S.P.,usuarios Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,3,7,308,1,319
ANTIOQUIA,APARTADO,PROFESIONALES EN ENERGÍA S.A E.S.P,usuarios Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,1,ND,ND,1
ANTIOQUIA,APARTADO,VATIA S.A. E.S.P.,usuarios Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,2,ND,1,3
ANTIOQUIA,ARBOLETES,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,usuarios Empresa Departamento y Municipio,6625,1928,366,39,5,1,8964,9,337,76,33,455
ANTIOQUIA,ARBOLETES,ENERTOTAL S.A. E.S.P.,usuarios Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,1,ND,ND,1
ANTIOQUIA,ARGELIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,usuarios Empresa Departamento y Municipio,1384,1332,81,2,ND,ND,2799,5,171,69,5,250
ANTIOQUIA,ARMENIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,usuarios Empresa Departamento y Municipio,194,1254,282,28,2,1,1761,14,115,27,3,159
ANTIOQUIA,BARBOSA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,usuarios Empresa Departamento y Municipio,2947,9242,4541,866,308,91,17995,86,977,104,23,1190
ANTIOQUIA,BARBOSA,ISAGEN S.A. E.S.P.,usuarios Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,3,ND,ND,ND,3
ANTIOQUIA,BARBOSA,SPECTRUM RENOVAVEIS SAS ESP,usuarios Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,1,ND,ND,ND,1
ANTIOQUIA,BELLO,CELSIA COLOMBIA S.A. E.S.P.,usuarios Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,1,ND,ND,1
ANTIOQUIA,BELLO,DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.,usuarios Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,1,4,ND,ND,5
ANTIOQUIA,BELLO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,usuarios Empresa Departamento y Municipio,40035,52876,58283,12519,58,22,163793,670,7073,197,128,8068
ANTIOQUIA,BELLO,ENEL COLOMBIA S.A. E.S.P.,usuarios Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,2,ND,ND,2
ANTIOQUIA,BELLO,ENERCO S.A. E.S.P.,usuarios Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,2,ND,ND,2
ANTIOQUIA,BELLO,ENERTOTAL S.A. E.S.P.,usuarios Empresa Departamento y Municipio,ND,ND,2,ND,ND,ND,2,1,2,ND,1,4
ANTIOQUIA,BELLO,ISAGEN S.A. E.S.P.,usuarios Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,1,ND,ND,ND,1
ANTIOQUIA,BELLO,PROFESIONALES EN ENERGÍA S.A E.S.P,usuarios Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,2,ND,1,3
ANTIOQUIA,BELLO,SPECTRUM RENOVAVEIS SAS ESP,usuarios Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,1,ND,ND,ND,1
ANTIOQUIA,BELLO,TERPEL ENERGIA S.A.S E.S.P,usuarios Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,1,ND,ND,1
ANTIOQUIA,BELLO,VATIA S.A. E.S.P.,usuarios Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,6,227,ND,ND,233
ANTIOQUIA,BELMIRA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,usuarios Empresa Departamento y Municipio,322,1355,347,59,2,1,2086,140,244,37,5,426
ANTIOQUIA,BETANIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,usuarios Empresa Departamento y Municipio,384,2082,432,12,ND,1,2911,95,213,47,4,359
ANTIOQUIA,BETULIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,usuarios Empresa Departamento y Municipio,3391,1857,691,202,1,5,6147,88,366,74,9,537
ANTIOQUIA,BETULIA,ENERTOTAL S.A. E.S.P.,usuarios Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,3,ND,ND,3
ANTIOQUIA,BRICENO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,usuarios Empresa Departamento y Municipio,974,1316,352,13,2,ND,2657,42,134,57,7,240
ANTIOQUIA,BURITICA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,usuarios Empresa Departamento y Municipio,1277,1342,136,9,2,ND,2766,31,115,54,1,201
ANTIOQUIA,CACERES,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,usuarios Empresa Departamento y Municipio,6930,944,98,28,5,1,8006,17,398,89,10,514
ANTIOQUIA,CAICEDO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,usuarios Empresa Departamento y Municipio,1300,1548,170,1,ND,ND,3019,8,131,56,2,197
ANTIOQUIA,CALDAS,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,usuarios Empresa Departamento y Municipio,2926,16395,6922,192,36,7,26478,203,2049,89,13,2354
ANTIOQUIA,CALDAS,ENERTOTAL S.A. E.S.P.,usuarios Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,1,ND,2,3
ANTIOQUIA,CALDAS,PROFESIONALES EN ENERGÍA S.A E.S.P,usuarios Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,1,ND,ND,ND,1
ANTIOQUIA,CALDAS,SPECTRUM RENOVAVEIS SAS ESP,usuarios Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,1,ND,ND,ND,1
ANTIOQUIA,CALDAS,VATIA S.A. E.S.P.,usuarios Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,1,ND,ND,ND,1
ANTIOQUIA,CAMPAMENTO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,usuarios Empresa Departamento y Municipio,616,1900,131,18,ND,ND,2665,78,184,61,4,327
ANTIOQUIA,CANASGORDAS,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,usuarios Empresa Departamento y Municipio,1951,3642,179,6,ND,ND,5778,24,323,104,9,460
ANTIOQUIA,CARACOLI,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,usuarios Empresa Departamento y Municipio,758,1062,57,3,1,ND,1881,14,140,40,3,197
ANTIOQUIA,CARAMANTA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,usuarios Empresa Departamento y Municipio,380,1064,569,7,1,2,2023,7,133,46,7,193
ANTIOQUIA,CAREPA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,usuarios Empresa Departamento y Municipio,7010,6912,1252,40,ND,1,15215,147,958,95,35,1235
ANTIOQUIA,CAREPA,VATIA S.A. E.S.P.,usuarios Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,2,ND,ND,2
ANTIOQUIA,CAROLINA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,usuarios Empresa Departamento y Municipio,344,1173,90,31,12,11,1661,13,131,50,2,196
ANTIOQUIA,CAUCASIA,ECOPETROL ENERGÍA S.A.S. E.S.P.,usuarios Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,1,ND,ND,ND,1
ANTIOQUIA,CAUCASIA,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,usuarios Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,1,ND,ND,1
ANTIOQUIA,CAUCASIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,usuarios Empresa Departamento y Municipio,13526,10669,4050,997,68,ND,29310,80,2703,185,25,2993
ANTIOQUIA,CAUCASIA,ENEL COLOMBIA S.A. E.S.P.,usuarios Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,1,1,ND,ND,2
ANTIOQUIA,CAUCASIA,ENERTOTAL S.A. E.S.P.,usuarios Empresa Departamento y Municipio,3,ND,5,ND,ND,ND,8,5,19,ND,1,25
ANTIOQUIA,CAUCASIA,VATIA S.A. E.S.P.,usuarios Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,1,ND,2,3
ANTIOQUIA,CHIGORODO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,usuarios Empresa Departamento y Municipio,10267,8027,795,81,5,15,19190,94,1238,99,35,1466
ANTIOQUIA,CHIGORODO,ENERTOTAL S.A. E.S.P.,usuarios Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,1,ND,ND,ND,1
ANTIOQUIA,CISNEROS,ECOPETROL ENERGÍA S.A.S. E.S.P.,usuarios Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,1,ND,ND,ND,1
ANTIOQUIA,CISNEROS,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,usuarios Empresa Departamento y Municipio,706,2632,678,19,4,ND,4039,63,388,50,4,505
ANTIOQUIA,CIUDAD BOLIVAR,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,usuarios Empresa Departamento y Municipio,1705,4006,2892,178,12,2,8795,159,853,86,11,1109
ANTIOQUIA,COCORNA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,usuarios Empresa Departamento y Municipio,1501,4885,1326,18,ND,ND,7730,37,371,104,16,528
ANTIOQUIA,COCORNA,VATIA S.A. E.S.P.,usuarios Empresa Departamento y Municipio,1,ND,ND,ND,ND,ND,1,ND,ND,ND,ND,ND
ANTIOQUIA,CONCEPCION,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,usuarios Empresa Departamento y Municipio,411,1296,460,14,3,1,2185,10,143,40,4,197
ANTIOQUIA,CONCORDIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,usuarios Empresa Departamento y Municipio,1149,3882,1258,83,13,5,6390,163,403,80,9,655
